meta,time,timeSinceStart,battery_voltage,main.velocity.requested,main.velocity.actual,main.rpm.requested,main.rpm.actual,main.current.stator,main.current.supply,back.velocity.requested,back.velocity.actual,back.rpm.requested,back.rpm.actual,back.current.stator,back.current.supply,hood.position
# timestamp = Wed Mar 02 17:48:07 EST 2022
,0.7765380000000022,0.776538,12.209253,695.488722,2386.000000,695.488722,699.023438,2.380000,0.260000,676.691729,2303.000000,676.691729,674.707031,3.250000,0.350000,-0.000000
,0.7817730000000012,0.781773,12.228100,695.488722,2386.000000,695.488722,699.023438,2.380000,0.260000,676.691729,2303.000000,676.691729,674.707031,3.250000,0.350000,-0.000000
,0.786996000000002,0.786996,12.240665,695.488722,2386.000000,695.488722,699.023438,2.380000,0.260000,676.691729,2303.000000,676.691729,674.707031,3.250000,0.350000,-0.000000
,0.792313,0.792313,12.209253,695.488722,2386.000000,695.488722,699.023438,2.380000,0.260000,676.691729,2303.000000,676.691729,674.707031,3.250000,0.350000,-0.000000
,0.7976090000000013,0.797609,12.228100,695.488722,2386.000000,695.488722,699.023438,2.380000,0.260000,676.691729,2303.000000,676.691729,674.707031,3.250000,0.350000,-0.000000
,0.802933000000003,0.802933,12.234383,695.488722,2382.000000,695.488722,697.851563,2.380000,0.260000,676.691729,2314.000000,676.691729,677.929688,3.120000,0.340000,-0.000000
,0.8083500000000043,0.808350,12.234383,695.488722,2382.000000,695.488722,697.851563,2.380000,0.260000,676.691729,2314.000000,676.691729,677.929688,3.120000,0.340000,-0.000000
,0.8136640000000028,0.813664,12.209253,695.488722,2382.000000,695.488722,697.851563,2.380000,0.260000,676.691729,2314.000000,676.691729,677.929688,3.120000,0.340000,-0.000000
,0.8189490000000035,0.818949,12.221818,695.488722,2382.000000,695.488722,697.851563,1.680000,0.180000,676.691729,2314.000000,676.691729,677.929688,3.120000,0.340000,-0.000000
,0.8243909999999985,0.824391,12.221818,695.488722,2382.000000,695.488722,697.851563,1.680000,0.180000,676.691729,2314.000000,676.691729,677.929688,3.120000,0.340000,-0.000000
